"ID","TIME","AMT","ADDL","II","DV","MDV","CMT","DOSE","IVPO","SEX","GROUP","DAY","TAD","FOOD","STUDY","ORIID"
3503,0.5,,,,"5250",0,2,100,2,0,2,1,0.5,2,2,"3503"
3503,1,,,,"4730",0,2,100,2,0,2,1,1,2,2,"3503"
3503,2,,,,"3610",0,2,100,2,0,2,1,2,2,2,"3503"
3503,4,,,,"2350",0,2,100,2,0,2,1,4,2,2,"3503"
3503,8,,,,"230",0,2,100,2,0,2,1,8,2,2,"3503"
3503,24,,,,".",1,2,100,2,0,2,1,24,2,2,"3503"
3503,648,,,,"11.4",0,2,100,2,0,2,28,0,2,2,"3503"
3503,648.5,,,,"7980",0,2,100,2,0,2,28,0.5,2,2,"3503"
3503,649,,,,"8990",0,2,100,2,0,2,28,1,2,2,"3503"
3503,650,,,,"5230",0,2,100,2,0,2,28,2,2,2,"3503"
3503,652,,,,"2530",0,2,100,2,0,2,28,4,2,2,"3503"
3503,656,,,,"177",0,2,100,2,0,2,28,8,2,2,"3503"
3503,672,,,,"369",0,2,100,2,0,2,28,24,2,2,"3503"
3504,0,100,27,24,".",1,1,100,2,0,2,1,0,2,2,"3504"
3504,0,,,,"0",0,2,100,2,0,2,1,0,2,2,"3504"
3504,0.5,,,,"19200",0,2,100,2,0,2,1,0.5,2,2,"3504"
3504,1,,,,"22100",0,2,100,2,0,2,1,1,2,2,"3504"
3504,2,,,,"14000",0,2,100,2,0,2,1,2,2,2,"3504"
3504,4,,,,"5580",0,2,100,2,0,2,1,4,2,2,"3504"
3504,8,,,,"265",0,2,100,2,0,2,1,8,2,2,"3504"
3504,24,,,,"22",0,2,100,2,0,2,1,24,2,2,"3504"
3504,648,,,,"36.8",0,2,100,2,0,2,28,0,2,2,"3504"
3504,648.5,,,,"26100",0,2,100,2,0,2,28,0.5,2,2,"3504"
3504,649,,,,"37700",0,2,100,2,0,2,28,1,2,2,"3504"
3504,650,,,,"23900",0,2,100,2,0,2,28,2,2,2,"3504"
3504,652,,,,"8530",0,2,100,2,0,2,28,4,2,2,"3504"
3504,656,,,,"1310",0,2,100,2,0,2,28,8,2,2,"3504"
3504,672,,,,"886",0,2,100,2,0,2,28,24,2,2,"3504"
3505,0,100,27,24,".",1,1,100,2,0,2,1,0,2,2,"3505"
3505,0,,,,"0",0,2,100,2,0,2,1,0,2,2,"3505"
3505,0.5,,,,"9530",0,2,100,2,0,2,1,0.5,2,2,"3505"
3505,1,,,,"21400",0,2,100,2,0,2,1,1,2,2,"3505"
3505,2,,,,"16900",0,2,100,2,0,2,1,2,2,2,"3505"
3505,4,,,,"6510",0,2,100,2,0,2,1,4,2,2,"3505"
3505,8,,,,"3140",0,2,100,2,0,2,1,8,2,2,"3505"
3505,24,,,,"565",0,2,100,2,0,2,1,24,2,2,"3505"
3505,648,,,,"10",0,2,100,2,0,2,28,0,2,2,"3505"
3505,648.5,,,,"24500",0,2,100,2,0,2,28,0.5,2,2,"3505"
3505,649,,,,"30600",0,2,100,2,0,2,28,1,2,2,"3505"
3505,650,,,,"18300",0,2,100,2,0,2,28,2,2,2,"3505"
3505,652,,,,"10400",0,2,100,2,0,2,28,4,2,2,"3505"
3505,656,,,,"9270",0,2,100,2,0,2,28,8,2,2,"3505"
3505,672,,,,"1680",0,2,100,2,0,2,28,24,2,2,"3505"
4001,0,200,27,24,".",1,1,200,2,1,3,1,0,2,2,"4001"
4001,0,,,,"0",0,2,200,2,1,3,1,0,2,2,"4001"
4001,0.5,,,,"9520",0,2,200,2,1,3,1,0.5,2,2,"4001"
4001,1,,,,"14600",0,2,200,2,1,3,1,1,2,2,"4001"
4001,2,,,,"15300",0,2,200,2,1,3,1,2,2,2,"4001"
4001,4,,,,"8590",0,2,200,2,1,3,1,4,2,2,"4001"
4001,8,,,,"2210",0,2,200,2,1,3,1,8,2,2,"4001"
4001,24,,,,"39.1",0,2,200,2,1,3,1,24,2,2,"4001"
4001,648,,,,"18.7",0,2,200,2,1,3,28,0,2,2,"4001"
4001,648.5,,,,"15400",0,2,200,2,1,3,28,0.5,2,2,"4001"
4001,649,,,,"18000",0,2,200,2,1,3,28,1,2,2,"4001"
4001,650,,,,"20700",0,2,200,2,1,3,28,2,2,2,"4001"
4001,652,,,,"18600",0,2,200,2,1,3,28,4,2,2,"4001"
4001,656,,,,"12600",0,2,200,2,1,3,28,8,2,2,"4001"
4001,672,,,,"63.3",0,2,200,2,1,3,28,24,2,2,"4001"
4002,0,200,27,24,".",1,1,200,2,1,3,1,0,2,2,"4002"
4002,0,,,,"0",0,2,200,2,1,3,1,0,2,2,"4002"
4002,0.5,,,,"4660",0,2,200,2,1,3,1,0.5,2,2,"4002"
4002,1,,,,"1840",0,2,200,2,1,3,1,1,2,2,"4002"
4002,2,,,,"938",0,2,200,2,1,3,1,2,2,2,"4002"
4002,4,,,,"465",0,2,200,2,1,3,1,4,2,2,"4002"
4002,8,,,,"19.8",0,2,200,2,1,3,1,8,2,2,"4002"
4002,24,,,,".",1,2,200,2,1,3,1,24,2,2,"4002"
4002,648,,,,"11.3",0,2,200,2,1,3,28,0,2,2,"4002"
4002,648.5,,,,"2310",0,2,200,2,1,3,28,0.5,2,2,"4002"
4002,649,,,,"2110",0,2,200,2,1,3,28,1,2,2,"4002"
4002,650,,,,"2310",0,2,200,2,1,3,28,2,2,2,"4002"
4002,652,,,,"3310",0,2,200,2,1,3,28,4,2,2,"4002"
4002,656,,,,"1430",0,2,200,2,1,3,28,8,2,2,"4002"
4002,672,,,,"94.9",0,2,200,2,1,3,28,24,2,2,"4002"
4003,0,200,27,24,".",1,1,200,2,1,3,1,0,2,2,"4003"
4003,0,,,,"0",0,2,200,2,1,3,1,0,2,2,"4003"
4003,0.5,,,,"12900",0,2,200,2,1,3,1,0.5,2,2,"4003"
4003,1,,,,"17600",0,2,200,2,1,3,1,1,2,2,"4003"
4003,2,,,,"12800",0,2,200,2,1,3,1,2,2,2,"4003"
4003,4,,,,"4000",0,2,200,2,1,3,1,4,2,2,"4003"
4003,8,,,,"4380",0,2,200,2,1,3,1,8,2,2,"4003"
4003,24,,,,"30.6",0,2,200,2,1,3,1,24,2,2,"4003"
4003,648,,,,"200",0,2,200,2,1,3,28,0,2,2,"4003"
4003,648.5,,,,"16600",0,2,200,2,1,3,28,0.5,2,2,"4003"
4003,649,,,,"11700",0,2,200,2,1,3,28,1,2,2,"4003"
4003,650,,,,"9940",0,2,200,2,1,3,28,2,2,2,"4003"
4003,652,,,,"5230",0,2,200,2,1,3,28,4,2,2,"4003"
4003,656,,,,"518",0,2,200,2,1,3,28,8,2,2,"4003"
4003,672,,,,"71.1",0,2,200,2,1,3,28,24,2,2,"4003"
4004,0,200,27,24,".",1,1,200,2,1,3,1,0,2,2,"4004"
4004,0,,,,"0",0,2,200,2,1,3,1,0,2,2,"4004"
4004,0.5,,,,"2360",0,2,200,2,1,3,1,0.5,2,2,"4004"
4004,1,,,,"1420",0,2,200,2,1,3,1,1,2,2,"4004"
4004,2,,,,"425",0,2,200,2,1,3,1,2,2,2,"4004"
4004,4,,,,"444",0,2,200,2,1,3,1,4,2,2,"4004"
4004,8,,,,"4590",0,2,200,2,1,3,1,8,2,2,"4004"
4004,24,,,,"51.2",0,2,200,2,1,3,1,24,2,2,"4004"
4004,648,,,,"20.9",0,2,200,2,1,3,28,0,2,2,"4004"
4004,648.5,,,,"4310",0,2,200,2,1,3,28,0.5,2,2,"4004"
4004,649,,,,"4050",0,2,200,2,1,3,28,1,2,2,"4004"
4004,650,,,,"4310",0,2,200,2,1,3,28,2,2,2,"4004"
4004,652,,,,"9970",0,2,200,2,1,3,28,4,2,2,"4004"
4004,656,,,,"4300",0,2,200,2,1,3,28,8,2,2,"4004"
4004,672,,,,"178",0,2,200,2,1,3,28,24,2,2,"4004"
4005,0,200,27,24,".",1,1,200,2,1,3,1,0,2,2,"4005"
4005,0,,,,"0",0,2,200,2,1,3,1,0,2,2,"4005"
4005,0.5,,,,"4440",0,2,200,2,1,3,1,0.5,2,2,"4005"
4005,1,,,,"4640",0,2,200,2,1,3,1,1,2,2,"4005"
4005,2,,,,"2710",0,2,200,2,1,3,1,2,2,2,"4005"
4005,4,,,,"4520",0,2,200,2,1,3,1,4,2,2,"4005"
4005,8,,,,"11500",0,2,200,2,1,3,1,8,2,2,"4005"
4005,24,,,,"552",0,2,200,2,1,3,1,24,2,2,"4005"
4005,648,,,,"213",0,2,200,2,1,3,28,0,2,2,"4005"
4005,648.5,,,,"11900",0,2,200,2,1,3,28,0.5,2,2,"4005"
4005,649,,,,"8990",0,2,200,2,1,3,28,1,2,2,"4005"
4005,650,,,,"6370",0,2,200,2,1,3,28,2,2,2,"4005"
4005,652,,,,"3680",0,2,200,2,1,3,28,4,2,2,"4005"
4005,656,,,,"1250",0,2,200,2,1,3,28,8,2,2,"4005"
4005,672,,,,"814",0,2,200,2,1,3,28,24,2,2,"4005"
4501,0,200,27,24,".",1,1,200,2,0,3,1,0,2,2,"4501"
4501,0,,,,"0",0,2,200,2,0,3,1,0,2,2,"4501"
4501,0.5,,,,"6640",0,2,200,2,0,3,1,0.5,2,2,"4501"
4501,1,,,,"9280",0,2,200,2,0,3,1,1,2,2,"4501"
4501,2,,,,"8540",0,2,200,2,0,3,1,2,2,2,"4501"
4501,4,,,,"8120",0,2,200,2,0,3,1,4,2,2,"4501"
4501,8,,,,"6890",0,2,200,2,0,3,1,8,2,2,"4501"
4501,24,,,,"538",0,2,200,2,0,3,1,24,2,2,"4501"
4501,648,,,,"606",0,2,200,2,0,3,28,0,2,2,"4501"
4501,648.5,,,,"12100",0,2,200,2,0,3,28,0.5,2,2,"4501"
4501,649,,,,"7720",0,2,200,2,0,3,28,1,2,2,"4501"
4501,650,,,,"18900",0,2,200,2,0,3,28,2,2,2,"4501"
4501,652,,,,"8850",0,2,200,2,0,3,28,4,2,2,"4501"
4501,656,,,,"4090",0,2,200,2,0,3,28,8,2,2,"4501"
4501,672,,,,"4080",0,2,200,2,0,3,28,24,2,2,"4501"
4502,0,200,27,24,".",1,1,200,2,0,3,1,0,2,2,"4502"
4502,0,,,,"0",0,2,200,2,0,3,1,0,2,2,"4502"
4502,0.5,,,,"4820",0,2,200,2,0,3,1,0.5,2,2,"4502"
4502,1,,,,"2020",0,2,200,2,0,3,1,1,2,2,"4502"
4502,2,,,,"1790",0,2,200,2,0,3,1,2,2,2,"4502"
4502,4,,,,"2720",0,2,200,2,0,3,1,4,2,2,"4502"
4502,8,,,,"619",0,2,200,2,0,3,1,8,2,2,"4502"
4502,24,,,,"36.7",0,2,200,2,0,3,1,24,2,2,"4502"
4502,648,,,,"61.3",0,2,200,2,0,3,28,0,2,2,"4502"
4502,648.5,,,,"26500",0,2,200,2,0,3,28,0.5,2,2,"4502"
4502,649,,,,"39900",0,2,200,2,0,3,28,1,2,2,"4502"
4502,650,,,,"28200",0,2,200,2,0,3,28,2,2,2,"4502"
4502,652,,,,"20200",0,2,200,2,0,3,28,4,2,2,"4502"
4502,656,,,,"16800",0,2,200,2,0,3,28,8,2,2,"4502"
4502,672,,,,"306",0,2,200,2,0,3,28,24,2,2,"4502"
4503,0,200,27,24,".",1,1,200,2,0,3,1,0,2,2,"4503"
4503,0,,,,"0",0,2,200,2,0,3,1,0,2,2,"4503"
4503,0.5,,,,"7200",0,2,200,2,0,3,1,0.5,2,2,"4503"
4503,1,,,,"8040",0,2,200,2,0,3,1,1,2,2,"4503"
4503,2,,,,"6030",0,2,200,2,0,3,1,2,2,2,"4503"
4503,4,,,,"6090",0,2,200,2,0,3,1,4,2,2,"4503"
4503,8,,,,"1850",0,2,200,2,0,3,1,8,2,2,"4503"
4503,24,,,,"234",0,2,200,2,0,3,1,24,2,2,"4503"
4503,648,,,,"193",0,2,200,2,0,3,28,0,2,2,"4503"
4503,648.5,,,,"12400",0,2,200,2,0,3,28,0.5,2,2,"4503"
4503,649,,,,"12800",0,2,200,2,0,3,28,1,2,2,"4503"
4503,650,,,,"9800",0,2,200,2,0,3,28,2,2,2,"4503"
4503,652,,,,"26700",0,2,200,2,0,3,28,4,2,2,"4503"
4503,656,,,,"2890",0,2,200,2,0,3,28,8,2,2,"4503"
4503,672,,,,"3110",0,2,200,2,0,3,28,24,2,2,"4503"
4504,0,200,27,24,".",1,1,200,2,0,3,1,0,2,2,"4504"
4504,0,,,,"0",0,2,200,2,0,3,1,0,2,2,"4504"
4504,0.5,,,,"31700",0,2,200,2,0,3,1,0.5,2,2,"4504"
4504,1,,,,"40600",0,2,200,2,0,3,1,1,2,2,"4504"
4504,2,,,,"21900",0,2,200,2,0,3,1,2,2,2,"4504"
4504,4,,,,"8960",0,2,200,2,0,3,1,4,2,2,"4504"
4504,8,,,,"4520",0,2,200,2,0,3,1,8,2,2,"4504"
4504,24,,,,"830",0,2,200,2,0,3,1,24,2,2,"4504"
4504,648,,,,"892",0,2,200,2,0,3,28,0,2,2,"4504"
4504,648.5,,,,"24000",0,2,200,2,0,3,28,0.5,2,2,"4504"
4504,649,,,,"29800",0,2,200,2,0,3,28,1,2,2,"4504"
4504,650,,,,"14100",0,2,200,2,0,3,28,2,2,2,"4504"
4504,652,,,,"9270",0,2,200,2,0,3,28,4,2,2,"4504"
4504,656,,,,"13200",0,2,200,2,0,3,28,8,2,2,"4504"
4504,672,,,,"2930",0,2,200,2,0,3,28,24,2,2,"4504"
4505,0,200,27,24,".",1,1,200,2,0,3,1,0,2,2,"4505"
4505,0,,,,"0",0,2,200,2,0,3,1,0,2,2,"4505"
4505,0.5,,,,"9580",0,2,200,2,0,3,1,0.5,2,2,"4505"
4505,1,,,,"12300",0,2,200,2,0,3,1,1,2,2,"4505"
4505,2,,,,"6240",0,2,200,2,0,3,1,2,2,2,"4505"
4505,4,,,,"5690",0,2,200,2,0,3,1,4,2,2,"4505"
4505,8,,,,"4040",0,2,200,2,0,3,1,8,2,2,"4505"
4505,24,,,,"20.6",0,2,200,2,0,3,1,24,2,2,"4505"
4505,648,,,,"125",0,2,200,2,0,3,28,0,2,2,"4505"
4505,648.5,,,,"18800",0,2,200,2,0,3,28,0.5,2,2,"4505"
4505,649,,,,"21500",0,2,200,2,0,3,28,1,2,2,"4505"
4505,650,,,,"15900",0,2,200,2,0,3,28,2,2,2,"4505"
4505,652,,,,"9960",0,2,200,2,0,3,28,4,2,2,"4505"
4505,656,,,,"5190",0,2,200,2,0,3,28,8,2,2,"4505"
4505,672,,,,"21.2",0,2,200,2,0,3,28,24,2,2,"4505"

